2025-05-01 17:21:20.881 | INFO     | services.database:store_face_encoding:105 - User Abdel Hamed Reda registered with ID 1
2025-05-01 17:21:21.009 | INFO     | services.database:update_user_metadata:280 - Updated metadata for user 1
2025-05-01 17:21:49.313 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.51
2025-05-01 17:22:03.493 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.66
2025-05-01 17:22:36.921 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 1.00
2025-05-01 17:24:55.144 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 1.00
2025-05-01 17:25:18.438 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.66
2025-05-01 17:43:34.373 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 17:43:34.375 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 17:43:34.375 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 17:44:16.588 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 17:44:16.591 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 17:44:16.592 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 17:53:29.086 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 17:53:29.087 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 17:53:29.088 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 17:57:12.776 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 17:57:12.789 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 17:57:12.856 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:02:35.746 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:02:35.801 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:02:35.858 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:04:38.213 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.64
2025-05-01 18:05:04.628 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.17 (below threshold)
2025-05-01 18:05:15.575 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 1.00
2025-05-01 18:07:30.144 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:07:30.145 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:07:30.147 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:07:55.528 | WARNING  | app.api:get_user_by_id:397 - User with ID 1 not found
2025-05-01 18:08:17.071 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:08:17.071 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:08:17.072 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:08:17.072 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 18:08:17.073 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:08:17.073 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 18:21:16.768 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 18:21:16.769 | INFO     | services.database:init_db:65 - Database schema initialized successfully
